"component_name","filename","gbif_id","conversion_mean","predicted_conversion_factor_cm","genus_species","family","area","petiole_width","LMA","lat","lon","eco_name","biome","bio_1","bio_4","bio_12","bio_15","ai","wind","srad","leaf_phenology"
"Actinidia_melanandra_607589594__L__1759-1933-2437-3395","Actinidia_melanandra_607589594",607589594,0,110.358187,"Actinidia melanandra","unknown",38.62,0.136222756,1.002238813,25.04767,102.70497,"Yunnan Plateau subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",15.43916702,452.6036987,937,83.51103973,7296,2.026333332,14723.08301,"deciduous"
"Actinidia_melanandra_607589613__L__277-1578-778-2868","Actinidia_melanandra_607589613",607589613,0,108.4656342,"Actinidia melanandra","unknown",23.38,0.09625451,1.080734884,31.02917,103.62805,"Qionglai-Minshan conifer forests","Temperate Conifer Forests",15.62033367,702.1974487,1038,92.85958099,10717,1.32099998,10581.5,"deciduous"
"Actinidia_melanandra_607589612__L__154-844-1300-1948","Actinidia_melanandra_607589612",607589612,0,110.2443538,"Actinidia melanandra","unknown",47.14,0.172344427,1.290199103,42.68472,143.65111,"Hokkaido deciduous forests","Temperate Broadleaf & Mixed Forests",6.215624809,965.6862183,1007,41.08501434,0,3.753645897,12676.25,"deciduous"
"Actinidia_melanandra_607589594__L__808-2568-1701-3820","Actinidia_melanandra_607589594",607589594,0,110.358187,"Actinidia melanandra","unknown",44.13,0.131936018,0.952456487,25.04767,102.70497,"Yunnan Plateau subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",15.43916702,452.6036987,937,83.51103973,7296,2.026333332,14723.08301,"deciduous"
"Actinidia_melanandra_607589594__L__1311-9-1908-1034","Actinidia_melanandra_607589594",607589594,0,110.358187,"Actinidia melanandra","unknown",23.99,0.112083364,1.202159104,25.04767,102.70497,"Yunnan Plateau subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",15.43916702,452.6036987,937,83.51103973,7296,2.026333332,14723.08301,"deciduous"
"Actinidia_melanandra_607589618__L__135-668-1300-1698","Actinidia_melanandra_607589618",607589618,0,110.3814784,"Actinidia melanandra","unknown",39.02,0.180509078,0.897971544,25.04535,102.70994,"Yunnan Plateau subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",15.61733341,457.0883484,939,83.50661469,7285,2.035333395,14704.08301,"deciduous"
"Adenaria_floribunda_1930692899__L__742-1611-1065-2210","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",3.21,0.045084072,1.292625777,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_3455081320__L__2628-1311-3184-2315","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",10.66,0.063365862,1.041868218,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_3455081320__L__3411-2391-3854-3319","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",8.35,0.092849019,1.143751848,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_1929709044__L__1430-936-1649-1264","Adenaria_floribunda_1929709044",1929709044,120.9807106,119.3857331,"Adenaria floribunda","unknown",1.05,0.07062286,2.415467312,-8.92833,-72.53875,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.21733284,57.94994354,1795,53.06440353,14521,0.791666627,14044.33301,"evergreen"
"Adenaria_floribunda_1928933241__L__972-1047-1398-2113","Adenaria_floribunda_1928933241",1928933241,116.0660984,119.3857331,"Adenaria floribunda","unknown",14.85,0.108981958,1.270204511,6.63442,-76.22414,"Northwestern Andean montane forests","Tropical & Subtropical Moist Broadleaf Forests",17.67900085,32.97122574,2403,42.07982635,16451,0.965000033,17742.58398,"evergreen"
"Adenaria_floribunda_1930692899__L__1810-1766-2399-1960","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",3.37,0.097632316,1.268829047,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_1928159887__L__1255-1520-1969-1752","Adenaria_floribunda_1928159887",1928159887,120.9037409,119.3857331,"Adenaria floribunda","unknown",3.01,0.078466,0.873952236,-9.481,-70.597,"Iquitos varzeá","Tropical & Subtropical Moist Broadleaf Forests",24.78350067,71.5845871,1952,55.14779282,15796,0.833333313,14004.75,"evergreen"
"Adenaria_floribunda_1930692899__L__259-1673-754-2229","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",3.92,0.097990601,1.197629423,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_1930692899__L__390-2304-980-2641","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",2.06,0.097632316,1.531300613,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_1930692899__L__1757-3281-2532-3579","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",5.74,0.085376983,1.035269434,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_1930692899__L__2299-2932-2534-3092","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",0.55,0.067496432,2.535941245,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_3455081320__L__2900-1566-3516-2718","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",14.7,0.082761792,0.92151163,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_1930692899__L__1927-629-2128-1279","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",3.94,0.071529562,1.195303463,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_1930692899__L__373-2145-854-2414","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",2.37,0.087405223,1.451455971,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_1928159887__L__2665-2128-3113-2266","Adenaria_floribunda_1928159887",1928159887,120.9037409,119.3857331,"Adenaria floribunda","unknown",1.93,0.035091062,1.03566001,-9.481,-70.597,"Iquitos varzeá","Tropical & Subtropical Moist Broadleaf Forests",24.78350067,71.5845871,1952,55.14779282,15796,0.833333313,14004.75,"evergreen"
"Adenaria_floribunda_3455081320__L__2473-1008-2830-2082","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",8.48,0.085912409,1.137021893,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_1930692899__L__488-1563-658-2060","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",1.87,0.109156247,1.58896467,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_1928159887__L__1835-1935-2393-2154","Adenaria_floribunda_1928159887",1928159887,120.9037409,119.3857331,"Adenaria floribunda","unknown",3.42,0.089081856,0.832342607,-9.481,-70.597,"Iquitos varzeá","Tropical & Subtropical Moist Broadleaf Forests",24.78350067,71.5845871,1952,55.14779282,15796,0.833333313,14004.75,"evergreen"
"Adenaria_floribunda_1928933241__L__2338-2502-3261-2957","Adenaria_floribunda_1928933241",1928933241,116.0660984,119.3857331,"Adenaria floribunda","unknown",11.9,0.094773583,1.382337905,6.63442,-76.22414,"Northwestern Andean montane forests","Tropical & Subtropical Moist Broadleaf Forests",17.67900085,32.97122574,2403,42.07982635,16451,0.965000033,17742.58398,"evergreen"
"Adenaria_floribunda_1929709044__L__2668-2527-2929-2830","Adenaria_floribunda_1929709044",1929709044,120.9807106,119.3857331,"Adenaria floribunda","unknown",0.97,0.058447895,2.489709489,-8.92833,-72.53875,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.21733284,57.94994354,1795,53.06440353,14521,0.791666627,14044.33301,"evergreen"
"Adenaria_floribunda_1928933241__L__2336-862-2882-1421","Adenaria_floribunda_1928933241",1928933241,116.0660984,119.3857331,"Adenaria floribunda","unknown",4.93,0.110335823,1.935555519,6.63442,-76.22414,"Northwestern Andean montane forests","Tropical & Subtropical Moist Broadleaf Forests",17.67900085,32.97122574,2403,42.07982635,16451,0.965000033,17742.58398,"evergreen"
"Adenaria_floribunda_1930692899__L__2229-2873-2870-3158","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",4.49,0.079422836,1.137102547,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_3455081320__L__499-3089-1150-3249","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",2.85,0.07249297,1.724508367,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_1928159887__L__1466-2258-2020-2743","Adenaria_floribunda_1928159887",1928159887,120.9037409,119.3857331,"Adenaria floribunda","unknown",5.42,0.126251987,0.698091535,-9.481,-70.597,"Iquitos varzeá","Tropical & Subtropical Moist Broadleaf Forests",24.78350067,71.5845871,1952,55.14779282,15796,0.833333313,14004.75,"evergreen"
"Adenaria_floribunda_1930692899__L__2015-1155-2759-1510","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",5.95,0.143059124,1.021156377,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_3455081320__L__1770-384-1932-1271","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",4.18,0.132204655,1.489795653,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_3455081320__L__362-4250-1223-4702","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",5.49,0.079114088,1.34245398,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_3455081320__L__1860-2686-2933-3094","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",11.31,0.061952319,1.018575738,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_3455081320__L__364-3394-1209-3938","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",7.25,0.109213563,1.207165803,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_3455081320__L__2042-599-2275-1516","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",5.21,0.068729927,1.369569362,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_1930692899__L__1856-968-2057-1648","Adenaria_floribunda_1930692899",1930692899,119.4471698,117.7960158,"Adenaria floribunda","unknown",5.11,0.078980366,1.082283284,-8.7753,-71.7475,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",24.89249992,60.44318008,1891,52.25474548,15400,0.75999999,13932.08301,"evergreen"
"Adenaria_floribunda_1928159887__L__2445-1229-2698-1803","Adenaria_floribunda_1928159887",1928159887,120.9037409,119.3857331,"Adenaria floribunda","unknown",2.78,0.078466,0.900896681,-9.481,-70.597,"Iquitos varzeá","Tropical & Subtropical Moist Broadleaf Forests",24.78350067,71.5845871,1952,55.14779282,15796,0.833333313,14004.75,"evergreen"
"Adenaria_floribunda_3455081320__L__197-3984-1233-4441","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",6.36,0.107853441,1.269098773,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adenaria_floribunda_1929709044__L__2371-2957-3143-3147","Adenaria_floribunda_1929709044",1929709044,120.9807106,119.3857331,"Adenaria floribunda","unknown",4.96,0.07062286,1.334816224,-8.92833,-72.53875,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.21733284,57.94994354,1795,53.06440353,14521,0.791666627,14044.33301,"evergreen"
"Adenaria_floribunda_3455081320__L__1800-2432-2766-2748","Adenaria_floribunda_3455081320",3455081320,130.136496,129.060382,"Adenaria floribunda","unknown",9.43,0.106752867,1.091823847,-9.043764,-72.3207,"Southwest Amazon moist forests","Tropical & Subtropical Moist Broadleaf Forests",25.13349915,58.98645782,1776,53.78880692,14302,0.791999996,14028.08301,"evergreen"
"Adinandra_dumosa_1929965281__L__2486-1334-3679-1959","Adinandra_dumosa_1929965281",1929965281,131.0416137,129.059175,"Adinandra dumosa","unknown",22.07,0.258222161,1.816788848,3.905,115.4917,"Borneo montane rain forests","Tropical & Subtropical Moist Broadleaf Forests",17.82466698,23.74322128,2833,16.64729309,23036,1.62166667,15745.25,"evergreen"
"Adinandra_dumosa_2433347681__L__323-849-1365-1464","Adinandra_dumosa_2433347681",2433347681,116.5565723,107.9722773,"Adinandra dumosa","unknown",20.48,0.180374179,1.661678015,1.873889,99.026028,"Sumatran lowland rain forests","Tropical & Subtropical Moist Broadleaf Forests",21.37683296,32.12617874,2296,31.73810577,17850,1.464666605,15585.83301,"evergreen"
"Adinandra_dumosa_1929965281__L__1484-1618-2257-2412","Adinandra_dumosa_1929965281",1929965281,131.0416137,129.059175,"Adinandra dumosa","unknown",12.98,0.230076737,2.225184439,3.905,115.4917,"Borneo montane rain forests","Tropical & Subtropical Moist Broadleaf Forests",17.82466698,23.74322128,2833,16.64729309,23036,1.62166667,15745.25,"evergreen"
"Adinandra_dumosa_1929965281__L__444-3355-1464-4245","Adinandra_dumosa_1929965281",1929965281,131.0416137,129.059175,"Adinandra dumosa","unknown",22.7,0.185674225,1.797359987,3.905,115.4917,"Borneo montane rain forests","Tropical & Subtropical Moist Broadleaf Forests",17.82466698,23.74322128,2833,16.64729309,23036,1.62166667,15745.25,"evergreen"
"Adinandra_dumosa_2433347681__L__497-510-1619-1161","Adinandra_dumosa_2433347681",2433347681,116.5565723,107.9722773,"Adinandra dumosa","unknown",21.46,0.188749545,1.632271371,1.873889,99.026028,"Sumatran lowland rain forests","Tropical & Subtropical Moist Broadleaf Forests",21.37683296,32.12617874,2296,31.73810577,17850,1.464666605,15585.83301,"evergreen"
"Adinandra_dumosa_2433347681__L__1258-1558-2459-2057","Adinandra_dumosa_2433347681",2433347681,116.5565723,107.9722773,"Adinandra dumosa","unknown",22.01,0.230851402,1.616568304,1.873889,99.026028,"Sumatran lowland rain forests","Tropical & Subtropical Moist Broadleaf Forests",21.37683296,32.12617874,2296,31.73810577,17850,1.464666605,15585.83301,"evergreen"
"Adinandra_dumosa_2433347681__L__1362-2786-1539-3085","Adinandra_dumosa_2433347681",2433347681,116.5565723,107.9722773,"Adinandra dumosa","unknown",1.76,0.162785037,4.243156758,1.873889,99.026028,"Sumatran lowland rain forests","Tropical & Subtropical Moist Broadleaf Forests",21.37683296,32.12617874,2296,31.73810577,17850,1.464666605,15585.83301,"evergreen"
"Adinandra_dumosa_1929965281__L__1860-912-2395-1972","Adinandra_dumosa_1929965281",1929965281,131.0416137,129.059175,"Adinandra dumosa","unknown",13.69,0.184573225,2.180373171,3.905,115.4917,"Borneo montane rain forests","Tropical & Subtropical Moist Broadleaf Forests",17.82466698,23.74322128,2833,16.64729309,23036,1.62166667,15745.25,"evergreen"
