"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","projectId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","gbifID","occurrenceID","name","stateProvince","higherGeography","institutionKey","recordedBy","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","verbatimLocality","collectionCode","language","type","catalogNumber","institutionCode","higherClassification","identificationID","dateIdentified","modified","datasetName","identifiedBy","rightsHolder","nomenclaturalStatus","taxonID","ownerInstitutionCode","bibliographicCitation","collectionID","networkKeys","gadm.level0.gid","gadm.level0.name","distanceFromCentroidInMeters","collectionKey","preparations","fieldNumber","dynamicProperties","municipality","reproductiveCondition","http...unknown.org.recordID","associatedTaxa","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","gadm","verbatimEventDate","otherCatalogNumbers","fieldNotes","informationWithheld","disposition","locationRemarks","previousIdentifications","lifeStage","georeferenceRemarks","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","georeferencedDate","georeferenceProtocol","verbatimElevation","island","taxonRemarks","associatedOccurrences","identificationQualifier","islandGroup","identificationRemarks","organismRemarks","accessRights","organismID","locationID","media_url","license"
"2270678200","Myrcianthes fragrans (Sw.) McVaugh",-5.705,-78.8064,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.536+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,2650,150,"SOUTH_AMERICA",1998,7,4,"1998-07-04",185,185,"2024-08-01T20:02:06.536+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765972",FALSE,"765972","none","none",TRUE,"WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","765972","2270678200","f658346b-3755-491e-8bcd-49b1af1776aa","Myrcianthes fragrans (Sw.) McVaugh","Cajamarca",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","C. Diaz; T. Guevara, E. Tineo","9807","Bosque arboreo intervenido.",NA,NA,"Camino entre El Espino y campamento La Cocha.","Jaen",NA,"Plants",NA,NA,"ASU0055325","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,"L.R. Landrum, 2003.",NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"flowers","f658346b-3755-491e-8bcd-49b1af1776aa",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arbustos 3m, flores blancas , yemas florales rojizas.","marisin",NA,NA,"243234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf.",NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055325_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270678973","Myrcianthes fragrans (Sw.) McVaugh",-5.705,-78.8064,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.573+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,2650,150,"SOUTH_AMERICA",1998,7,4,"1998-07-04",185,185,"2024-08-01T20:02:06.573+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765973",FALSE,"765973","none","none",TRUE,"WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","765973","2270678973","31d5a854-4066-4891-a704-0b8fd2d10d31","Myrcianthes fragrans (Sw.) McVaugh","Cajamarca",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","C. Diaz; T. Guevara, E. Tineo","9831","Bosque arboreo intervenido.",NA,NA,"Camino entre El Espino y campamento La Cocha.","Jaen",NA,"Plants",NA,NA,"ASU0055326","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,"L.R. Landrum, 2003.",NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"fruit","31d5a854-4066-4891-a704-0b8fd2d10d31",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arbol 10m; frutos inamduros verdes.","marisin",NA,NA,"243236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=3408b0b6-d0e1-4509-b85d-9b49d786d203","cf.",NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055326_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270677168","Myrcianthes fragrans (Sw.) McVaugh",-5.705,-78.8064,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.565+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,1950,450,"SOUTH_AMERICA",1998,7,18,"1998-07-18",199,199,"2024-08-01T20:02:06.565+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765974",FALSE,"765974","none","none",TRUE,"WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","765974","2270677168","1e8e5c81-6cb0-49fa-b25e-e5d68fa34817","Myrcianthes fragrans (Sw.) McVaugh","Cajamarca",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","C. Diaz; T. Guevara, E. Tineo","9876","Bosque arboreo intervenido.",NA,NA,"Carretera entre Sallique y la Union.","Jaen",NA,"Plants",NA,NA,"ASU0055327","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"flowers","1e8e5c81-6cb0-49fa-b25e-e5d68fa34817",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Coor from www.fallingrain.com/world; Arbusto 6m; flores blanco-cremosas.","marisin",NA,NA,"243233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=a15d6712-60be-4586-941b-e674a7c63585","cf.",NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055327_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1457809376","Myrcianthes fragrans (Sw.) McVaugh",27.333333,-82.55,"cdc,cdround,gass84,colmano,inmafu","b89d52a2-861d-4388-adad-c0da3d55fc78","8483a1f0-1032-11db-ae00-b8a03c50a862","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2024-08-05T04:01:24.363+00:00","2024-08-05T04:07:04.977+00:00",2274,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",1997,6,18,"1997-06-18",169,169,"2024-08-05T04:07:04.977+00:00","http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:198690",FALSE,"c0279bf2-1e51-4ee7-8ea4-b31bc40537cd","none","none",TRUE,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","c0279bf2-1e51-4ee7-8ea4-b31bc40537cd","1457809376","c0279bf2-1e51-4ee7-8ea4-b31bc40537cd","Myrcianthes fragrans (Sw.) McVaugh","Florida",NA,"2bfdf57f-35bd-450a-b830-a5189c2d836d","J. Richard Abbott","10518",NA,"University of Florida Herbarium","ICN",NA,"Sarasota","Sarasota; Marie Selby Botanical Gardens, 811 South Palm Avenue.",NA,NA,NA,"198690","FLAS",NA,NA,NA,NA,NA,NA,"University of Florida",NA,NA,"FLAS",NA,NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,"Flower,Immature Fruit",NA,NA,NA,NA,NA,NA,"18 June 1997",NA,NA,"location information not given for endangered species","FLASCAT","Sarasota: Marie Selby Botanical Gardens","[Orig. id.:] Myrcianthes fragrans (Sw.) McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.floridamuseum.ufl.edu/Herbarium/fa8c0b35-7dc0-4d3d-91b5-3169a1fa2d38","http://creativecommons.org/publicdomain/zero/1.0/"
"2270678869","Myrcianthes fragrans (Sw.) McVaugh",19.1917,-69.33,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.472+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",1996,6,23,"1996-06-23",175,175,"2024-08-01T20:02:06.472+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=766029",FALSE,"766029","none","none",FALSE,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","766029","2270678869","b6502a3b-7f4d-4b19-a427-01e775581c50","Myrcianthes fragrans (Sw.) McVaugh","Samana",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","B. Peguero; A. Veloz","522","Bosquecito alterado por corte y construccion de infraestructura de recreacion, suelo arcilloso sobre roca caliza.",NA,NA,"Seccion Cayo Vigia, frente a la ciudad de Santa Barbara, en la Bahia de Samana.",NA,NA,"Plants",NA,NA,"ASU0056240","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"flowers","b6502a3b-7f4d-4b19-a427-01e775581c50",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Arbolito de 5m; hojas compuestas de 3 foliolos. Botones florales, color verde, en inflorescencia terminal.","marisin","none",NA,"255241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056240_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1258363061","Myrcianthes fragrans (Sw.) McVaugh",16.716667,-88.983333,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:14:24.669+00:00",340,NA,"PRESERVED_SPECIMEN",2,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,640,NA,"NORTH_AMERICA",1996,6,15,"1996-06-15",167,167,"2024-08-02T20:14:24.669+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:1150271","none","none",FALSE,"WGS84","Magnoliopsida","BZ","none","none","LATIN_AMERICA","Belize","NORTH_AMERICA","urn:catalog:MO:Tropicos:1150271","1258363061","urn:catalog:MO:Tropicos:1150271","Myrcianthes fragrans (Sw.) McVaugh","Cayo",NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09","Alicia Ibáñez|Augustine How","Ibáñez García A84",NA,NA,"ICNafp","Chiquibul Forest Reserve. San Pastor Ridge. Growing on top of hill, limestone cap.",NA,NA,"Tropicos",NA,"PhysicalObject","1150271","MO",NA,NA,"1997-01-01T00:00:00","2022-11-17T16:46:00.000+00:00","Tropicos","F. Barrie","Missouri Botanical Garden","No opinion","22101781","MOBOT","http://www.tropicos.org/Specimen/1150271","http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/6A46CB24-92F8-43EB-8942-4F1771F1DF5C.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270679461","Myrcianthes fragrans (Sw.) McVaugh",19.35,-69.245,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.586+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,37.5,7.5,"NORTH_AMERICA",1996,7,19,"1996-07-19",201,201,"2024-08-01T20:02:06.586+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765998",FALSE,"765998","none","none",FALSE,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","765998","2270679461","8497006a-b1b6-4b8e-94ce-2b0ad293e89e","Myrcianthes fragrans (Sw.) McVaugh","Samana",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","B. Peguero; A. Veloz","570","Elevacion rocosa; bosque con remanentes primarios, sustrato arcilloso rojizo.",NA,NA,"Seccion Galeras; Paraje La Herradura, Punta Tibisi.",NA,NA,"Plants",NA,NA,"ASU0056239","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"sterile","8497006a-b1b6-4b8e-94ce-2b0ad293e89e",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Arbolito de 3.5m, esteril, hojas aromaticas.","marisin",NA,NA,"255239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056239_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1319061846","Myrcianthes fragrans (Sw.) McVaugh",18.37,-68.9,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:12.993+00:00",403,NA,"PRESERVED_SPECIMEN",1,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,20,NA,"NORTH_AMERICA",1996,9,19,"1996-09-19",263,263,"2024-08-02T12:39:12.993+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3523c8896-b41b-41d6-8f5e-d3b201035ab9","none","none",FALSE,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","http://n2t.net/ark:/65665/3523c8896-b41b-41d6-8f5e-d3b201035ab9","1319061846","http://n2t.net/ark:/65665/3523c8896-b41b-41d6-8f5e-d3b201035ab9","Myrcianthes fragrans (Sw.) McVaugh",NA,"West Indies - Neotropics, Dominican Republic, Hispaniola","be5b9c72-e499-42b8-a5dc-c27505cf232e","P. Acevedo-Rodriguez, A. Siaca, R. G. García & R. Pujals","8474","Zona rocosa, en bosqueseco costero.","urn:lsid:biocol.org:col:15463",NA,"Provincia La Altagracia: approx. 4 km al norte de Bayahibe, a 300 km de la Carr. Romana - Bayahibe.",NA,NA,"US",NA,NA,"US 3353531","US","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,"2019-01-10T12:18:00.000+00:00","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none","19 Sep 1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hispaniola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m32a058c0d-ee69-4842-ba3f-0e31f4ad7c10","http://creativecommons.org/publicdomain/zero/1.0/"
"2270676637","Myrcianthes fragrans (Sw.) McVaugh",-3.73333,-79.375,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.451+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"SOUTH_AMERICA",1995,3,26,"1995-03-26",85,85,"2024-08-01T20:02:06.451+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765969",FALSE,"765969","none","none",FALSE,"WGS84","Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA","765969","2270676637","a5af063c-473c-4c7b-be1c-a82e025a9a15","Myrcianthes fragrans (Sw.) McVaugh","Loja",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","Veerle Van den Eynden; E. Cueva","340","Potrero.",NA,NA,"No specific.","Sevillan",NA,"Plants",NA,NA,"ASU0055324","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"flowers and fruit","a5af063c-473c-4c7b-be1c-a82e025a9a15",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Arbol, tolerado. 10m, flor blanca; fruto negro, redondo, hoja aromatica. Fruto comestible.","marisin",NA,NA,"208499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055324_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"3978737415","Myrcianthes fragrans (Sw.) McVaugh",18.279,-70.331,"cdc,inmafu","abba37fc-a9c3-4de2-bba2-7f929abc937d","471aeb39-799a-44c5-9824-dfe65413b83c","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:19:02.728+00:00","2024-08-01T17:19:53.337+00:00",100,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",8355,NA,NA,"NORTH_AMERICA",1994,1,14,"1994-01-14",14,14,"2024-08-01T17:19:53.337+00:00","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28239692",FALSE,"28239692","none","none",FALSE,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","28239692","3978737415","2cb510a7-36d3-4acf-9f71-28338419378a","Myrcianthes fragrans (Sw.) McVaugh","Peravia",NA,"be33fd0d-131e-42e7-abd0-eeb003378318","F. Jiménez; R. García and M. Mejía","1108",NA,NA,NA,"Cordillera Central; 7 km al Norte de la carretera Baní-Azua, en el camino hacia Hondura y Matadero",NA,NA,"BAYLU",NA,NA,"BAYLU016686","BAYLU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2024-01-19T08:35:45.000+00:00",NA,NA,NA,NA,"48202",NA,NA,"71d21ba0-06fc-4ed9-a473-449d68eadafa",NA,NA,NA,NA,"cc1342be-0b1f-4172-898a-11ba2195d7f1",NA,NA,NA,NA,NA,"2cb510a7-36d3-4acf-9f71-28338419378a",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,"Alejandro_Ayala1@baylor.edu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"albert_zertuche (2024-01-19 08:35:45)",NA,"georef batch tool 2024-01-19; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://web.corral.tacc.utexas.edu/torch/BAYLU/BAYLU0016000/BAYLU016686.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
